input,winner,probabilityBias,probability,harmonyBias,harmony,operation,output,merge_cond_(27.54),exhaust_ws_(47.81),label_cons_(34.17),case_agr_(27.94),wh_agr_(11.27),foc_agr_(0.00),cl_agr_(17.34),case_(59.53),wh_(5.40),foc_(0.00),cl_(5.40),case_mt_(43.90),wh_mt_(34.87),foc_mt_(0.00),cl_mt_(24.45),LB_DP_(100.00),LB_V_(35.79),LB_v_(0.34),LB_T_(23.44),LB_C_(13.68),LB_DP2_(0.00)
unaccusative_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,5.807510159766001e-05,5.807510159766001e-05,-23.43512569652502,-23.43512569652502,Label,[T [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
unaccusative_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,2.6267452142244e-54,2.6267452142244e-54,-137.05520166966866,-137.05520166966866,iMerge,[.. [C] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,2.394860835277026e-42,2.394860835277026e-42,-109.51660094956873,-109.51660094956873,iMerge,[.. [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,2.394860835277026e-42,2.394860835277026e-42,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.7638065223856166e-54,1.7638065223856166e-54,-137.45347291793388,-137.45347291793388,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.7638065223856166e-54,1.7638065223856166e-54,-137.45347291793388,-137.45347291793388,iMerge,[.. [V [V] [DP case_agr]] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,2.1834467954050036e-30,2.1834467954050036e-30,-81.9780002294688,-81.9780002294688,rMerge,[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.4518064761928816e-15,1.4518064761928816e-15,-81.9780002294688,-81.9780002294688,iMerge,[.. [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]] [C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.4518064761928816e-15,1.4518064761928816e-15,-81.9780002294688,-81.9780002294688,iMerge,[.. [DP] [C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.0692503272969814e-27,1.0692503272969814e-27,-109.91487219783396,-109.91487219783396,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.0692503272969814e-27,1.0692503272969814e-27,-109.91487219783396,-109.91487219783396,iMerge,[.. [V [V] [DP case_agr]] [C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,0.9999999999999971,0.9999999999999971,-47.81203246121915,-47.81203246121915,rMerge,[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[DP case_agr,wh,cl]",0,8.037136434335739e-06,5.9383802646691825e-05,-45.897396249527816,-43.897396249527816,mtAgree,"[DP wh,cl]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[DP case_agr,wh,cl]",1,0.9999907782218888,0.9999394316165042,-34.16596776824966,-34.16596776824966,xMerge,"[.. [V] [DP case_agr,wh,cl]]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[DP case_agr,wh,cl]",0,1.0968157114895863e-12,1.0967593932067141e-12,-61.70456848834958,-61.70456848834958,xMerge,"[.. [v case] [DP case_agr,wh,cl]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[DP case_agr,wh,cl]",0,1.0968157114895863e-12,1.0967593932067141e-12,-61.70456848834958,-61.70456848834958,xMerge,"[.. [T case] [DP case_agr,wh,cl]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[DP case_agr,wh,cl]",0,1.0968157114895863e-12,1.0967593932067141e-12,-61.70456848834958,-61.70456848834958,xMerge,"[.. [C wh_agr,cl_agr] [DP case_agr,wh,cl]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[DP case_agr,wh,cl]",0,1.0968157114895863e-12,1.0967593932067141e-12,-61.70456848834958,-61.70456848834958,xMerge,"[.. [DP2 case_agr] [DP case_agr,wh,cl]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[DP case_agr,wh,cl]",0,1.1846372897969906e-06,1.1845764621326085e-06,-47.81203246121915,-47.81203246121915,rMerge,"[DP case_agr,wh,cl]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [V] [DP case_agr,wh,cl]]",1,0.9690484979554725,0.9994153387644905,-78.53131305844099,-74.53131305844099,Label,"[V [V] [DP case_agr,wh,cl]]",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0
"eweMatrix_[.. [V] [DP case_agr,wh,cl]]",0,4.5984687586635786e-10,8.686319720522738e-12,-100.0,-100.0,Label,"[DP case_agr,wh,cl [V] [DP case_agr,wh,cl]]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
"eweMatrix_[.. [V] [DP case_agr,wh,cl]]",0,2.1589644730294942e-05,4.078195734754598e-07,-89.2431692084495,-89.2431692084495,xMerge,"[.. [v case] [.. [V] [DP case_agr,wh,cl]]]",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [V] [DP case_agr,wh,cl]]",0,2.1589644730294942e-05,4.078195734754598e-07,-89.2431692084495,-89.2431692084495,xMerge,"[.. [T case] [.. [V] [DP case_agr,wh,cl]]]",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [V] [DP case_agr,wh,cl]]",0,2.1589644730294942e-05,4.078195734754598e-07,-89.2431692084495,-89.2431692084495,xMerge,"[.. [C wh_agr,cl_agr] [.. [V] [DP case_agr,wh,cl]]]",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [V] [DP case_agr,wh,cl]]",0,2.1589644730294942e-05,4.078195734754598e-07,-89.2431692084495,-89.2431692084495,xMerge,"[.. [DP2 case_agr] [.. [V] [DP case_agr,wh,cl]]]",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [V] [DP case_agr,wh,cl]]",0,3.7131597091012524e-26,7.014007074822522e-28,-137.05520166966866,-137.05520166966866,iMerge,"[.. [V] [.. [V] [DP case_agr,wh,cl]]]",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [V] [DP case_agr,wh,cl]]",0,3.3853685977232926e-14,6.394823049790257e-16,-109.51660094956873,-109.51660094956873,iMerge,"[.. [DP case_agr,wh,cl] [.. [V] [DP case_agr,wh,cl]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [V] [DP case_agr,wh,cl]]",0,0.03086514300572546,0.0005830299485285725,-81.9780002294688,-81.9780002294688,rMerge,"[.. [V] [DP case_agr,wh,cl]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[V [V] [DP case_agr,wh,cl]]",1,0.9937751294863149,0.9998841238360562,-76.9048527747505,-72.9048527747505,xMerge,"[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[V [V] [DP case_agr,wh,cl]]",0,1.0899982274299832e-12,1.0966987302047305e-12,-104.44345349485042,-100.44345349485042,xMerge,"[.. [T case] [V [V] [DP case_agr,wh,cl]]]",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[V [V] [DP case_agr,wh,cl]]",0,1.0899982274299832e-12,1.0966987302047305e-12,-104.44345349485042,-100.44345349485042,xMerge,"[.. [C wh_agr,cl_agr] [V [V] [DP case_agr,wh,cl]]]",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[V [V] [DP case_agr,wh,cl]]",0,1.0899982274299832e-12,1.0966987302047305e-12,-104.44345349485042,-100.44345349485042,xMerge,"[.. [DP2 case_agr] [V [V] [DP case_agr,wh,cl]]]",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[V [V] [DP case_agr,wh,cl]]",0,0.00622369323648257,0.00011469164971184157,-81.9780002294688,-81.9780002294688,iMerge,"[.. [DP case_agr,wh,cl] [V [V] [DP case_agr,wh,cl]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[V [V] [DP case_agr,wh,cl]]",0,1.1772739326213042e-06,1.1845109418692604e-06,-90.55091746771998,-86.55091746771998,rMerge,"[V [V] [DP case_agr,wh,cl]]",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",1,0.9999999999491739,0.999999999999983,-85.8139921773733,-77.8139921773733,Label,"[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0.0
"eweMatrix_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,2.7484740939908854e-24,3.7196551999764813e-25,-140.06498852641354,-134.06498852641354,Label,"[V [v case] [V [V] [DP case_agr,wh,cl]]]",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0
"eweMatrix_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,8.90154551690692e-21,1.6303749324757926e-22,-131.98205421495032,-127.98205421495034,xMerge,"[.. [T case] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,8.90154551690692e-21,1.6303749324757926e-22,-131.98205421495032,-127.98205421495034,xMerge,"[.. [C wh_agr,cl_agr] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,8.90154551690692e-21,1.6303749324757926e-22,-131.98205421495032,-127.98205421495034,xMerge,"[.. [DP2 case_agr] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.5309589655141174e-41,2.804049156725133e-43,-179.79408667616948,-175.79408667616948,iMerge,"[.. [v case] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.3958086406977927e-29,2.5565127022094627e-31,-152.25548595606955,-148.25548595606955,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,5.082621900995086e-11,1.705029699629303e-14,-109.51660094956873,-109.51660094956873,iMerge,"[.. [DP case_agr,wh,cl] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.2725891453219348e-17,2.3308283240623693e-19,-124.71688523596964,-120.71688523596964,rMerge,"[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,4.809674570388066e-29,1.4337437825667925e-25,-147.18233850135127,-139.18233850135127,xMerge,"[.. [T case] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,4.809674570388066e-29,1.4337437825667925e-25,-147.18233850135127,-139.18233850135127,xMerge,"[.. [C wh_agr,cl_agr] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,4.3850850842613266e-17,1.3071754405784644e-13,-119.64373778125133,-111.64373778125133,xMerge,"[.. [DP2 case_agr] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,2.746237410310805e-19,1.499394821547632e-17,-124.71688523596964,-120.71688523596964,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",1,1.0,0.9999999999998693,-81.9780002294688,-81.9780002294688,iMerge,"[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,5.194783214886616e-23,1.548543051536476e-19,-133.28980247422083,-125.28980247422082,rMerge,"[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1.0,1.0,0.0,0.0,Agree,"[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweMatrix_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,7.027746745521815e-71,5.1928414951737995e-70,-161.53367546797256,-159.53367546797256,Label,"[DP case_agr,wh,cl [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
